Table;Nom Technique;Nom Affiché;Avec Liste de Choix;Références
OSI_26_REN_01;lk_msdyn_kalanguagesetting_modifiedonbehalfby;Paramètres de langue de l’article de connaissances (lk_msdyn_kalanguagesetting_modifiedonbehalfby);Non;
OSI_26_REN_01;user_adx_invitation;Invitations (user_adx_invitation);Non;
OSI_26_REN_01;lk_msdyn_qna_createdonbehalfby;QnA (lk_msdyn_qna_createdonbehalfby);Non;
OSI_26_REN_01;lk_mobileofflineprofileextension_createdonbehalfby;MobileOfflineProfileExtensions (lk_mobileofflineprofileextension_createdonbehalfby);Non;
OSI_26_REN_01;lk_mspcat_packagestore_createdonbehalfby;Magasins d’envoi de packages (lk_mspcat_packagestore_createdonbehalfby);Non;
OSI_26_REN_01;lk_dvtablesearchentity_createdby;DVTableSearchEntities (lk_dvtablesearchentity_createdby);Non;
OSI_26_REN_01;lk_serviceplanmapping_createdby;Service Plan Mappings (lk_serviceplanmapping_createdby);Non;
OSI_26_REN_01;lk_msdyn_salesforcestructuredqnaconfig_modifiedonbehalfby;Salesforce Structured QnA Configs (lk_msdyn_salesforcestructuredqnaconfig_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_importlog_createdonbehalfby;ImportLogs (lk_importlog_createdonbehalfby);Non;
OSI_26_REN_01;lk_powerpagessiteaifeedback_createdby;Commentaires IA sur le site Power Pages (lk_powerpagessiteaifeedback_createdby);Non;
OSI_26_REN_01;adx_webformsession_systemuser;Sessions du formulaire à plusieurs étapes (adx_webformsession_systemuser);Non;
OSI_26_REN_01;lk_catalog_createdonbehalfby;Catalogues (lk_catalog_createdonbehalfby);Non;
OSI_26_REN_01;lk_privilegecheckerlog_modifiedby;Privilege Checker Logs (lk_privilegecheckerlog_modifiedby);Non;
OSI_26_REN_01;lk_theme_modifiedby;Thèmes (lk_theme_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_knowledgearticlecustomentity_modifiedonbehalfby;Knowledge Article Custom Entities (lk_msdyn_knowledgearticlecustomentity_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_letter_modifiedonbehalfby;Lettres (lk_letter_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_viewasexamplequestion_createdonbehalfby;ViewAsExampleQuestion (lk_viewasexamplequestion_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_dataflow_datalakefolder_modifiedonbehalfby;Dataflow DatalakeFolders (lk_msdyn_dataflow_datalakefolder_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_flowmachineimage_createdby;Images de machines de flux (lk_flowmachineimage_createdby);Non;
OSI_26_REN_01;lk_attributeclusterconfig_createdonbehalfby;Configurations de clusters d’attributs (lk_attributeclusterconfig_createdonbehalfby);Non;
OSI_26_REN_01;lk_searchattributesettings_createdonbehalfby;SearchAttributeSettings (lk_searchattributesettings_createdonbehalfby);Non;
OSI_26_REN_01;lk_solution_createdby;Solutions (lk_solution_createdby);Non;
OSI_26_REN_01;lk_appointment_modifiedby;Rendez-vous (lk_appointment_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aibdatasetfile_createdonbehalfby;AI Builder Dataset Files (lk_msdyn_aibdatasetfile_createdonbehalfby);Non;
OSI_26_REN_01;lk_entityrecordfilter_modifiedby;EntityRecordFilters (lk_entityrecordfilter_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_analysisresultdetail_createdonbehalfby;Détails des résultats d’analyse (lk_msdyn_analysisresultdetail_createdonbehalfby);Non;
OSI_26_REN_01;lk_aipluginusersetting_createdonbehalfby;AIPluginUserSetting (lk_aipluginusersetting_createdonbehalfby);Non;
OSI_26_REN_01;cr446_essai_Emetteurvivoin_systemuser;Essais (cr446_essai_Emetteurvivoin_systemuser);Non;
OSI_26_REN_01;lk_managedidentity_createdonbehalfby;Managed Identities (lk_managedidentity_createdonbehalfby);Non;
OSI_26_REN_01;lk_actioncardbase_modifiedby;Cartes d'action (lk_actioncardbase_modifiedby);Non;
OSI_26_REN_01;lk_annotationbase_modifiedonbehalfby;Notes (lk_annotationbase_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_indexedtrait_modifiedby;indexedtraits (lk_indexedtrait_modifiedby);Non;
OSI_26_REN_01;lk_adx_webformsession_modifiedonbehalfby;Sessions du formulaire à plusieurs étapes (lk_adx_webformsession_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_dataflowtemplate_createdonbehalfby;Dataflow Templates (lk_msdyn_dataflowtemplate_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_insightsstorevirtualentity_createdonbehalfby;Insights Store Virtual Entities (lk_msdyn_insightsstorevirtualentity_createdonbehalfby);Non;
OSI_26_REN_01;systemuserid;Utilisateur;Non;
OSI_26_REN_01;lk_processsession_canceledby;Sessions de traitement (lk_processsession_canceledby);Non;
OSI_26_REN_01;lk_sdkmessageprocessingstepsecureconfig_createdonbehalfby;Configurations sécurisées de l'étape de traitement du message Sdk (lk_sdkmessageprocessingstepsecureconfig_createdonbehalfby);Non;
OSI_26_REN_01;lk_synapselinkschedule_modifiedonbehalfby;Synapse Link Schedules (lk_synapselinkschedule_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_copilotexamplequestion_modifiedby;CopilotExampleQuestions (lk_copilotexamplequestion_modifiedby);Non;
OSI_26_REN_01;lk_importentitymapping_createdonbehalfby;Mappages d’entités d’importation (lk_importentitymapping_createdonbehalfby);Non;
OSI_26_REN_01;lk_conversationtranscript_createdonbehalfby;ConversationTranscripts (lk_conversationtranscript_createdonbehalfby);Non;
OSI_26_REN_01;lk_viewasexamplequestion_modifiedby;ViewAsExampleQuestion (lk_viewasexamplequestion_modifiedby);Non;
OSI_26_REN_01;lk_retentionfailuredetail_modifiedonbehalfby;RetentionFailureDetail (lk_retentionfailuredetail_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_flowevent_modifiedby;Événements de flux (lk_flowevent_modifiedby);Non;
OSI_26_REN_01;lk_nlsqregistration_createdby;NL2SQ Registration Information (lk_nlsqregistration_createdby);Non;
OSI_26_REN_01;lk_activitypointer_createdby;Activités (lk_activitypointer_createdby);Non;
OSI_26_REN_01;lk_recordfilter_modifiedonbehalfby;Filtres d’enregistrement (lk_recordfilter_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_copilotinteractions_createdby;Copilot Interactions (lk_msdyn_copilotinteractions_createdby);Non;
OSI_26_REN_01;lk_connectionreference_createdonbehalfby;Références de connexion (lk_connectionreference_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_flow_approval_createdby;Approbations (lk_msdyn_flow_approval_createdby);Non;
OSI_26_REN_01;lk_msdyn_flow_approvalstep_createdonbehalfby;Étape d’approbation (lk_msdyn_flow_approvalstep_createdonbehalfby);Non;
OSI_26_REN_01;lk_approvalstagecondition_modifiedonbehalfby;Conditions de la phase d’approbation (lk_approvalstagecondition_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_pluginpackage_createdonbehalfby;Packages de plug-ins (lk_pluginpackage_createdonbehalfby);Non;
OSI_26_REN_01;lk_sa_suggestedactioncriteria_modifiedby;Suggested Action Criteria (lk_sa_suggestedactioncriteria_modifiedby);Non;
OSI_26_REN_01;lk_actioncardbase_createdonbehalfby;Cartes d'action (lk_actioncardbase_createdonbehalfby);Non;
OSI_26_REN_01;lk_synapselinkschedule_createdby;Synapse Link Schedules (lk_synapselinkschedule_createdby);Non;
OSI_26_REN_01;lk_asyncoperation_modifiedby;Tâches système (lk_asyncoperation_modifiedby);Non;
OSI_26_REN_01;lk_personaldocumenttemplatebase_modifiedonbehalfby;Modèles de document personnel (lk_personaldocumenttemplatebase_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_datalakefolderpermission_createdby;Autorisations du dossier Data Lake (lk_datalakefolderpermission_createdby);Non;
OSI_26_REN_01;lk_conversationtranscript_createdby;ConversationTranscripts (lk_conversationtranscript_createdby);Non;
OSI_26_REN_01;lk_msdyn_aibdatasetscontainer_modifiedonbehalfby;AI Builder Datasets Containers (lk_msdyn_aibdatasetscontainer_modifiedonbehalfby);Non;
OSI_26_REN_01;msfp_surveyinvite_systemuser_createdonbehalfby;Invitations à l'enquête Customer Voice (msfp_surveyinvite_systemuser_createdonbehalfby);Non;
OSI_26_REN_01;user_aipluginconversationstarter;AI Plugin Conversation Starters (user_aipluginconversationstarter);Non;
OSI_26_REN_01;lk_copilotsynonyms_createdonbehalfby;CopilotSynonyms (lk_copilotsynonyms_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aibfileattacheddata_modifiedonbehalfby;AI Builder File Attached Data (lk_msdyn_aibfileattacheddata_modifiedonbehalfby);Non;
OSI_26_REN_01;user_indexedtrait;indexedtraits (user_indexedtrait);Non;
OSI_26_REN_01;lk_letter_createdonbehalfby;Lettres (lk_letter_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_insightsstorevirtualentity_modifiedonbehalfby;Insights Store Virtual Entities (lk_msdyn_insightsstorevirtualentity_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_serviceplan_createdonbehalfby;ServicePlans (lk_serviceplan_createdonbehalfby);Non;
OSI_26_REN_01;lk_package_createdonbehalfby;Packages (lk_package_createdonbehalfby);Non;
OSI_26_REN_01;lk_aiskillconfig_createdonbehalfby;Configurations des compétences en IA (lk_aiskillconfig_createdonbehalfby);Non;
OSI_26_REN_01;lk_powerbimashupparameter_createdonbehalfby;Paramètres Mashup Power BI (lk_powerbimashupparameter_createdonbehalfby);Non;
OSI_26_REN_01;user_msdyn_knowledgeassetconfiguration;Knowledge Assets with Configurations (user_msdyn_knowledgeassetconfiguration);Non;
OSI_26_REN_01;lk_personaldocumenttemplatebase_modifiedby;Modèles de document personnel (lk_personaldocumenttemplatebase_modifiedby);Non;
OSI_26_REN_01;lk_sharedworkspace_createdby;Espaces de travail partagés (lk_sharedworkspace_createdby);Non;
OSI_26_REN_01;lk_aipluginconversationstarter_createdby;AI Plugin Conversation Starters (lk_aipluginconversationstarter_createdby);Non;
OSI_26_REN_01;user_powerpagessourcefile;Fichiers source du site (user_powerpagessourcefile);Non;
OSI_26_REN_01;lk_datalakeworkspace_createdby;Espaces de travail Data Lake (lk_datalakeworkspace_createdby);Non;
OSI_26_REN_01;lk_msfp_satisfactionmetric_createdonbehalfby;Mesures de satisfaction Customer Voice (lk_msfp_satisfactionmetric_createdonbehalfby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_publishingstate_createdby;États de publication (mspp_systemuser_mspp_publishingstate_createdby);Non;
OSI_26_REN_01;lk_msdyn_qna_modifiedonbehalfby;QnA (lk_msdyn_qna_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_fax_modifiedonbehalfby;Télécopies (lk_fax_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_dmsrequeststatus_modifiedonbehalfby;Data Movement Service Request Statuses (lk_msdyn_dmsrequeststatus_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msfp_localizedemailtemplate_createdonbehalfby;Modèles de courrier électronique de l'enquête localisée Customer Voice (lk_msfp_localizedemailtemplate_createdonbehalfby);Non;
OSI_26_REN_01;lk_recurrencerulebase_modifiedonbehalfby;Règles de périodicité (lk_recurrencerulebase_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_analysisjob_createdonbehalfby;Tâches d’analyse (lk_msdyn_analysisjob_createdonbehalfby);Non;
OSI_26_REN_01;user_powerpagesmanagedidentity;PowerPagesManagedIdentities (user_powerpagesmanagedidentity);Non;
OSI_26_REN_01;lk_adx_invitation_modifiedonbehalfby;Invitations (lk_adx_invitation_modifiedonbehalfby);Non;
OSI_26_REN_01;systemmanagedusertype;Type d’utilisateur géré par le système;Non;
OSI_26_REN_01;user_msdyn_flow_approvalresponse;Réponses d'approbation (user_msdyn_flow_approvalresponse);Non;
OSI_26_REN_01;lk_aipluginconversationstarter_modifiedonbehalfby;AI Plugin Conversation Starters (lk_aipluginconversationstarter_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_businessunit_modifiedonbehalfby;Divisions (lk_businessunit_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_synapselinkprofile_modifiedonbehalfby;Synapse Link Profiles (lk_synapselinkprofile_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_processsessionbase_modifiedonbehalfby;Sessions de traitement (lk_processsessionbase_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_schedule_modifiedby;Generic refresh schedule (lk_msdyn_schedule_modifiedby);Non;
OSI_26_REN_01;lk_mspcat_packagestore_modifiedonbehalfby;Magasins d’envoi de packages (lk_mspcat_packagestore_modifiedonbehalfby);Non;
OSI_26_REN_01;user_smallapp_lotachat;Lots Achat (user_smallapp_lotachat);Non;
OSI_26_REN_01;lk_userquery_modifiedby;Vues enregistrées (lk_userquery_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_slakpi_modifiedby;Indicateurs de performances clés du contrat SLA (lk_msdyn_slakpi_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aitestcase_createdby;AI Test Case (lk_msdyn_aitestcase_createdby);Non;
OSI_26_REN_01;lk_msdyn_historicalcaseharvestrun_createdby;msdyn_historicalcaseharvestruns (lk_msdyn_historicalcaseharvestrun_createdby);Non;
OSI_26_REN_01;lk_supportusertable_modifiedonbehalfby;SupportUserTables (lk_supportusertable_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_applicationuser_modifiedby;ApplicationUsers (lk_applicationuser_modifiedby);Non;
OSI_26_REN_01;lk_solutioncomponentconfiguration_modifiedby;Configurations du composant de solution (lk_solutioncomponentconfiguration_modifiedby);Non;
OSI_26_REN_01;user_msdyn_historicalcaseharvestrun;msdyn_historicalcaseharvestruns (user_msdyn_historicalcaseharvestrun);Non;
OSI_26_REN_01;lk_msfp_questionresponse_modifiedby;Réponses aux questions de l'enquête Customer Voice (lk_msfp_questionresponse_modifiedby);Non;
OSI_26_REN_01;lk_powerbireport_modifiedonbehalfby;Rapports Power BI (lk_powerbireport_modifiedonbehalfby);Non;
OSI_26_REN_01;positionid;Poste;Non;
OSI_26_REN_01;user_userquery;Vues enregistrées (user_userquery);Non;
OSI_26_REN_01;lk_sdkmessageprocessingstep_modifiedonbehalfby;Étapes de traitement du message Sdk (lk_sdkmessageprocessingstep_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_customapiresponseproperty_modifiedby;Propriétés de réponse de l’API personnalisée (lk_customapiresponseproperty_modifiedby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_columnpermissionprofile_createdby;Profils d’autorisation de colonne (mspp_systemuser_mspp_columnpermissionprofile_createdby);Non;
OSI_26_REN_01;lk_msdyn_function_createdonbehalfby;Fonctions (lk_msdyn_function_createdonbehalfby);Non;
OSI_26_REN_01;lk_reportparameter_modifiedonbehalfby;Report Parameters (lk_reportparameter_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_queueitembase_createdby;Éléments de file d'attente (lk_queueitembase_createdby);Non;
OSI_26_REN_01;msfp_surveyresponse_systemuser_modifiedonbehalfby;Réponses à l'enquête Customer Voice (msfp_surveyresponse_systemuser_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_sa_suggestedaction_modifiedonbehalfby;Suggested Actions (lk_sa_suggestedaction_modifiedonbehalfby);Non;
OSI_26_REN_01;user_environmentvariabledefinition;Environment Variable Definitions (user_environmentvariabledefinition);Non;
OSI_26_REN_01;user_userauthztracker;SystemUserAuthorizationChangeTrackers;Non;
OSI_26_REN_01;lk_tracelog_modifiedonbehalfby;Suivis (lk_tracelog_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_unstructuredfilesearchrecord_modifiedonbehalfby;UnstructuredFileSearchRecord (lk_unstructuredfilesearchrecord_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_adx_webformsession_createdonbehalfby;Sessions du formulaire à plusieurs étapes (lk_adx_webformsession_createdonbehalfby);Non;
OSI_26_REN_01;user_msfp_questionresponse;Réponses aux questions de l'enquête Customer Voice (user_msfp_questionresponse);Non;
OSI_26_REN_01;lk_aicopilot_createdonbehalfby;AICopilots (lk_aicopilot_createdonbehalfby);Non;
OSI_26_REN_01;lk_email_createdby;Messages électroniques (lk_email_createdby);Non;
OSI_26_REN_01;lk_fax_createdonbehalfby;Télécopies (lk_fax_createdonbehalfby);Non;
OSI_26_REN_01;lk_cr446_affectation_modifiedby;Affectations (lk_cr446_affectation_modifiedby);Non;
OSI_26_REN_01;lk_aiplugininstance_modifiedby;AIPluginInstance (lk_aiplugininstance_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_analysisjob_createdby;Tâches d’analyse (lk_msdyn_analysisjob_createdby);Non;
OSI_26_REN_01;systemuser_appmodule_modifiedby;Applications basées sur un modèle (systemuser_appmodule_modifiedby);Non;
OSI_26_REN_01;createdby_pluginassembly;Assemblys du plug-in (createdby_pluginassembly);Non;
OSI_26_REN_01;mspp_systemuser_mspp_webformmetadata_createdby;Métadonnées du formulaire à plusieurs étapes (mspp_systemuser_mspp_webformmetadata_createdby);Non;
OSI_26_REN_01;lk_aipluginoperationresponsetemplate_modifiedonbehalfby;AIPluginOperationResponseTemplates (lk_aipluginoperationresponsetemplate_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_userform_modifiedby;Tableaux de bord utilisateur (lk_userform_modifiedby);Non;
OSI_26_REN_01;lk_plugin_createdonbehalfby;Plug-ins (lk_plugin_createdonbehalfby);Non;
OSI_26_REN_01;lk_stagedentityrelationshiprelationships_createdby;Relations de relation d’entité échelonnée (lk_stagedentityrelationshiprelationships_createdby);Non;
OSI_26_REN_01;lk_msfp_surveyreminder_createdby;Rappels d’enquête Customer Voice (lk_msfp_surveyreminder_createdby);Non;
OSI_26_REN_01;systemuser_SiteMap_createdby;Plans de site (systemuser_SiteMap_createdby);Non;
OSI_26_REN_01;lk_msdyn_schedule_createdby;Generic refresh schedule (lk_msdyn_schedule_createdby);Non;
OSI_26_REN_01;lk_synapselinkprofileentitystate_createdby;Synapse Link Profile Entity States (lk_synapselinkprofileentitystate_createdby);Non;
OSI_26_REN_01;lk_smallapp_lotachat_modifiedby;Lots Achat (lk_smallapp_lotachat_modifiedby);Non;
OSI_26_REN_01;lk_userqueryvisualizationbase_createdonbehalfby;Graphiques utilisateur (lk_userqueryvisualizationbase_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_knowledgemanagementsetting_modifiedby;Paramètres de gestion des connaissances (lk_msdyn_knowledgemanagementsetting_modifiedby);Non;
OSI_26_REN_01;lk_importjobbase_createdonbehalfby;Tâches d'importation (lk_importjobbase_createdonbehalfby);Non;
OSI_26_REN_01;lk_flowmachineimageversion_modifiedonbehalfby;Versions de l’image de machine de flux (lk_flowmachineimageversion_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_organizationbase_createdby;Organisations (lk_organizationbase_createdby);Non;
OSI_26_REN_01;lk_importmapbase_modifiedby;Mappages de données (lk_importmapbase_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_pmtemplate_createdonbehalfby;Modèles PM (lk_msdyn_pmtemplate_createdonbehalfby);Non;
OSI_26_REN_01;user_aipluginoperationresponsetemplate;AIPluginOperationResponseTemplates (user_aipluginoperationresponsetemplate);Non;
OSI_26_REN_01;lk_workqueue_createdonbehalfby;Files d’attente des travaux (lk_workqueue_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aidataprocessingevent_createdby;Data Processing Events (lk_msdyn_aidataprocessingevent_createdby);Non;
OSI_26_REN_01;lk_componentchangesetversion_createdby;Versions de l’ensemble de modifications du composant (lk_componentchangesetversion_createdby);Non;
OSI_26_REN_01;lk_appaction_createdonbehalfby;Actions de l’application (lk_appaction_createdonbehalfby);Non;
OSI_26_REN_01;lk_publisheraddressbase_createdonbehalfby;Adresses de l’éditeur (lk_publisheraddressbase_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_salesforcestructuredobject_createdby;Salesforce Structured Objects (lk_msdyn_salesforcestructuredobject_createdby);Non;
OSI_26_REN_01;SystemUser_DuplicateMatchingRecord;Enregistrements dupliqués (SystemUser_DuplicateMatchingRecord);Non;
OSI_26_REN_01;user_synapsedatabase;Bases de données Synapse (user_synapsedatabase);Non;
OSI_26_REN_01;systemuser_connections2;Connexions (systemuser_connections2);Non;
OSI_26_REN_01;lk_msdyn_qna_modifiedby;QnA (lk_msdyn_qna_modifiedby);Non;
OSI_26_REN_01;lk_eventexpanderbreadcrumb_createdby;Fils d’Ariane du développeur de l’événement (lk_eventexpanderbreadcrumb_createdby);Non;
OSI_26_REN_01;lk_processsession_executedby;Sessions de traitement (lk_processsession_executedby);Non;
OSI_26_REN_01;lk_stagedentity_modifiedonbehalfby;Entités échelonnées (lk_stagedentity_modifiedonbehalfby);Non;
